0.02;0.34;-9.90;-0.01;0.01;0.01;0.02;
-0.13;0.26;-9.95;-0.01;0.01;0.01;0.02;
-0.18;0.07;-10.00;-0.01;-0.00;0.01;0.14;
-0.08;0.27;-9.81;-0.00;-0.01;-0.00;0.02;
-0.13;0.09;-9.88;-0.01;0.01;-0.00;0.02;
-0.25;0.19;-9.68;0.00;-0.01;-0.01;0.02;
-0.08;0.35;-9.80;0.00;-0.01;0.00;0.02;
0.01;0.37;-9.81;0.00;-0.01;-0.00;0.14;
-0.04;0.18;-9.77;-0.00;-0.01;0.00;0.02;
-0.22;0.19;-9.95;-0.00;-0.01;-0.00;0.02;
-0.26;0.07;-9.84;-0.00;-0.00;0.00;0.02;
-0.14;0.33;-9.94;-0.00;0.01;0.00;0.02;
-0.08;0.31;-9.89;0.00;0.01;0.00;0.02;
-0.13;0.34;-9.95;0.00;-0.01;-0.00;0.14;
-0.04;0.18;-9.85;0.00;-0.02;0.00;0.02;
-0.02;0.40;-9.95;-0.00;-0.01;-0.00;0.02;
-0.13;0.27;-9.88;-0.00;-0.00;0.01;0.02;
-0.08;0.30;-9.79;0.01;0.01;0.00;0.02;
-0.09;0.42;-9.80;0.00;0.02;0.01;0.02;
-0.07;0.12;-9.94;0.01;-0.01;-0.00;0.14;
-0.08;0.22;-9.90;0.01;-0.01;0.00;0.02;
-0.18;0.30;-9.78;0.01;-0.01;-0.00;0.02;
-0.18;0.37;-9.88;0.00;0.00;-0.00;0.02;
-0.18;0.35;-9.82;-0.01;0.02;0.00;0.02;
-0.18;0.26;-9.88;-0.00;0.02;0.00;0.14;
-0.08;0.25;-9.84;-0.00;0.02;-0.00;0.02;
-0.11;0.35;-9.85;0.00;-0.00;0.00;0.02;
-0.18;0.20;-9.85;0.00;-0.01;-0.00;0.02;
-0.20;0.19;-9.86;0.00;-0.01;0.01;0.02;
-0.10;0.23;-9.83;-0.01;-0.01;0.00;0.02;
-0.06;0.26;-9.85;-0.00;-0.00;-0.00;0.14;
-0.21;0.31;-9.84;0.01;-0.02;-0.01;0.02;
-0.12;0.19;-9.75;0.00;-0.00;-0.00;0.02;
0.02;0.10;-9.80;0.00;-0.01;0.01;0.02;
-0.08;0.04;-9.99;-0.01;0.01;0.01;0.02;
-0.08;0.21;-9.89;-0.00;0.02;0.00;0.02;
-0.27;0.14;-9.94;-0.00;-0.01;-0.00;0.14;
-0.19;0.19;-9.63;0.00;-0.02;-0.00;0.02;
-0.03;0.23;-9.84;-0.00;-0.02;0.01;0.02;
-0.15;0.48;-9.82;-0.00;-0.02;0.00;0.02;
-0.16;0.23;-9.96;0.00;-0.01;0.00;0.02;
-0.14;0.32;-9.97;0.00;0.00;0.00;0.14;
-0.28;0.30;-9.87;-0.00;0.01;0.01;0.02;
-0.19;0.25;-9.89;0.00;0.01;0.01;0.02;
-0.22;0.37;-9.91;-0.00;0.01;0.00;0.02;
-0.12;0.34;-9.77;0.00;0.01;0.01;0.02;
-0.10;0.24;-9.86;0.00;-0.01;0.00;0.02;
-0.05;0.35;-9.84;0.00;0.00;-0.00;0.14;
-0.06;0.27;-9.80;-0.00;0.01;-0.01;0.02;
-0.03;0.34;-9.76;0.00;-0.01;0.00;0.02;
-0.10;0.12;-9.84;0.01;-0.00;-0.00;0.02;
-0.11;0.23;-9.79;0.00;-0.01;0.00;0.02;
-0.02;0.27;-10.10;-0.00;-0.00;0.00;0.02;
-0.09;0.37;-9.87;-0.00;0.00;0.00;0.14;
-0.14;0.31;-9.66;-0.01;0.01;0.00;0.02;
-0.14;0.16;-9.77;-0.01;0.01;-0.00;0.02;
0.03;0.29;-9.78;-0.00;-0.00;0.00;0.02;
-0.07;0.34;-9.84;0.01;-0.02;0.00;0.02;
-0.07;0.34;-9.98;0.00;-0.01;-0.00;0.02;
-0.19;0.20;-9.83;-0.00;-0.00;0.01;0.14;
-0.24;0.21;-9.84;-0.00;0.00;0.01;0.02;
0.01;0.28;-9.77;-0.00;-0.00;0.01;0.02;
-0.18;0.25;-9.78;0.01;-0.01;0.00;0.02;
0.02;0.38;-9.75;0.01;0.00;-0.00;0.02;
0.08;0.23;-9.91;-0.00;0.01;-0.00;0.02;
-0.14;0.20;-9.86;-0.00;-0.01;-0.00;0.14;
-0.09;0.28;-9.67;0.00;-0.01;-0.00;0.02;
-0.05;0.20;-9.81;0.00;-0.00;-0.00;0.02;
-0.21;0.11;-9.81;0.00;-0.02;-0.01;0.02;
-0.30;0.17;-9.85;-0.00;-0.01;0.01;0.02;
0.02;0.23;-9.85;-0.00;0.01;0.00;0.14;
-0.14;0.45;-9.88;-0.01;-0.00;0.00;0.02;
-0.12;0.15;-9.85;0.00;-0.02;0.01;0.02;
-0.05;0.24;-9.76;-0.00;0.00;0.00;0.02;
-0.05;0.32;-9.86;0.00;-0.00;-0.00;0.02;
-0.12;0.45;-9.86;-0.00;0.01;0.01;0.02;
-0.18;0.20;-9.85;-0.01;0.02;0.00;0.14;
-0.21;0.34;-9.85;0.00;0.00;-0.00;0.02;
-0.14;0.36;-9.69;0.00;-0.02;-0.00;0.02;
-0.08;0.40;-9.91;-0.01;-0.01;0.00;0.02;
-0.12;0.39;-9.91;-0.00;0.00;0.00;0.02;
0.14;0.29;-9.82;0.00;0.01;0.00;0.02;
-0.21;0.31;-9.80;-0.00;0.00;-0.00;0.14;
-0.02;0.22;-9.84;-0.01;0.00;0.00;0.02;
-0.08;0.31;-9.81;0.01;-0.01;-0.00;0.02;
-0.09;0.17;-9.78;0.01;-0.01;-0.00;0.02;
-0.10;0.35;-9.94;-0.01;0.00;0.00;0.02;
-0.17;0.17;-9.80;-0.00;0.00;0.00;0.02;
-0.16;0.39;-9.75;-0.00;0.01;0.00;0.14;
-0.03;0.17;-9.74;0.00;-0.00;0.00;0.02;
0.03;0.14;-9.90;0.00;-0.02;-0.00;0.02;
-0.04;0.25;-9.68;0.00;-0.01;-0.00;0.02;
-0.21;0.26;-9.87;0.00;0.00;0.00;0.02;
-0.13;0.30;-9.97;0.00;-0.01;-0.00;0.02;
-0.19;0.21;-9.80;0.00;0.00;-0.00;0.14;
0.01;0.35;-9.78;0.00;0.01;0.00;0.02;
-0.28;0.32;-9.89;0.00;0.01;0.01;0.02;
-0.06;0.33;-9.85;-0.00;-0.01;0.00;0.02;
-0.15;0.36;-9.90;-0.00;-0.01;-0.00;0.02;
0.01;0.37;-9.70;0.00;-0.02;-0.00;0.14;
-0.01;0.24;-9.82;0.00;-0.00;0.01;0.02;
0.03;0.23;-9.86;-0.00;0.01;0.00;0.02;
-0.08;0.28;-9.88;-0.00;0.01;-0.00;0.02;
-0.05;0.28;-9.89;0.00;-0.00;0.01;0.02;
-0.17;0.35;-9.85;0.01;-0.00;-0.00;0.02;
-0.16;0.18;-9.72;-0.01;0.01;0.00;0.14;
-0.19;0.13;-9.80;-0.01;0.01;0.00;0.02;
-0.06;0.32;-9.80;-0.01;0.01;0.00;0.02;
-0.07;0.45;-9.79;-0.00;0.00;-0.00;0.02;
-0.19;0.22;-9.96;0.00;-0.01;-0.00;0.02;
-0.23;0.35;-9.76;-0.00;-0.01;0.01;0.02;
-0.12;0.45;-9.71;-0.00;-0.02;-0.00;0.14;
-0.00;0.08;-9.76;0.00;0.00;-0.00;0.02;
-0.20;0.28;-9.80;-0.00;0.01;0.00;0.02;
-0.32;0.40;-9.84;-0.00;0.01;-0.00;0.02;
-0.15;0.27;-9.82;-0.00;0.01;-0.00;0.02;
-0.13;0.22;-9.77;-0.00;0.00;0.00;0.14;
-0.15;0.28;-9.80;-0.00;0.00;-0.00;0.02;
-0.07;0.20;-9.73;-0.01;0.01;0.00;0.02;
-0.27;0.15;-9.78;-0.00;0.00;-0.00;0.02;
-0.19;0.25;-9.71;-0.01;0.02;0.00;0.02;
-0.21;0.44;-9.94;-0.01;0.02;0.00;0.02;
0.05;0.42;-9.94;-0.01;-0.01;0.00;0.14;
0.02;0.34;-9.89;-0.00;0.00;-0.00;0.02;
-0.07;0.32;-9.86;-0.00;0.02;-0.00;0.02;
-0.12;0.28;-9.71;0.00;0.01;0.01;0.02;
-0.11;0.36;-9.90;-0.00;0.01;0.01;0.02;
-0.07;0.34;-9.79;-0.01;0.02;0.00;0.02;
-0.06;0.20;-9.77;0.00;0.00;-0.00;0.14;
-0.21;0.31;-9.84;-0.00;-0.01;-0.00;0.02;
-0.18;0.14;-9.88;-0.00;-0.03;-0.00;0.02;
-0.14;0.16;-9.76;-0.00;0.01;0.01;0.02;
-0.10;0.36;-9.86;0.00;0.01;0.00;0.02;
-0.19;0.51;-9.93;-0.01;0.01;0.00;0.02;
-0.10;0.16;-9.95;0.00;-0.00;0.00;0.14;
-0.15;0.31;-9.93;-0.00;0.00;-0.00;0.02;
-0.11;0.31;-9.80;-0.00;-0.00;0.00;0.02;
-0.13;0.27;-9.82;-0.00;-0.01;0.01;0.02;
-0.03;0.34;-9.91;-0.01;0.01;-0.00;0.02;
-0.07;0.12;-9.88;-0.01;0.01;-0.00;0.14;
-0.24;0.09;-9.82;0.00;0.02;0.00;0.02;
-0.19;0.30;-9.84;-0.00;0.01;-0.00;0.02;
-0.14;0.25;-10.03;0.01;-0.02;-0.01;0.02;
0.06;0.04;-9.76;0.00;-0.00;0.00;0.02;
-0.07;0.27;-9.87;0.00;0.01;0.00;0.02;
-0.13;0.23;-9.71;0.00;-0.01;0.01;0.14;
-0.21;0.37;-9.79;0.01;-0.01;-0.01;0.02;
-0.15;0.47;-9.86;0.01;-0.00;0.00;0.02;
-0.28;0.31;-10.03;0.01;-0.02;-0.01;0.02;
-0.24;0.10;-9.89;0.01;0.00;-0.00;0.02;
-0.15;0.31;-9.87;0.00;0.01;0.00;0.02;
-0.08;0.08;-9.91;0.00;0.01;-0.01;0.14;
-0.11;0.28;-9.78;-0.00;0.02;0.00;0.02;
-0.35;0.21;-9.90;0.00;0.01;0.00;0.02;
-0.11;0.27;-9.92;0.01;-0.01;-0.01;0.02;
-0.07;0.38;-9.82;0.01;-0.02;0.00;0.02;
-0.09;0.23;-9.79;0.01;-0.00;0.00;0.02;
-0.20;0.29;-9.83;-0.00;-0.00;-0.00;0.14;
0.11;0.18;-9.72;-0.00;0.01;0.01;0.02;
-0.11;0.20;-9.80;-0.00;0.01;0.00;0.02;
-0.19;0.20;-9.88;-0.00;-0.01;-0.00;0.02;
-0.14;0.16;-9.83;-0.00;-0.02;-0.01;0.02;
-0.03;0.34;-9.73;-0.00;-0.00;0.00;0.14;
-0.31;0.15;-9.81;-0.00;0.02;0.00;0.02;
-0.19;0.39;-9.87;-0.00;0.01;0.01;0.02;
-0.15;0.42;-9.96;0.01;-0.01;0.00;0.02;
-0.03;0.20;-9.60;-0.00;-0.01;0.00;0.02;
-0.09;0.31;-9.83;-0.00;-0.02;-0.00;0.02;
-0.19;0.21;-9.87;-0.01;0.00;-0.00;0.14;
-0.06;0.24;-9.97;0.00;0.00;-0.00;0.02;
-0.06;0.24;-9.83;0.00;0.01;0.00;0.02;
-0.06;0.32;-9.86;0.00;-0.00;-0.00;0.02;
-0.19;0.05;-9.94;0.00;-0.00;0.01;0.02;
-0.10;0.27;-9.76;0.00;-0.02;0.00;0.02;
-0.16;0.18;-9.93;-0.01;-0.00;-0.00;0.14;
-0.13;0.22;-9.74;-0.00;0.02;-0.00;0.02;
-0.10;0.20;-9.79;0.01;0.01;0.00;0.02;
-0.26;0.31;-9.85;0.01;-0.00;0.00;0.02;
0.02;0.13;-9.95;-0.00;0.00;0.00;0.02;
-0.15;0.28;-9.79;0.00;-0.01;0.00;0.02;
-0.23;0.13;-9.97;-0.01;0.01;0.01;0.14;
-0.10;0.23;-9.75;-0.00;0.00;-0.00;0.02;
-0.06;0.21;-9.74;-0.00;0.01;0.00;0.02;
-0.21;0.32;-9.80;-0.00;0.01;0.01;0.02;
-0.19;0.23;-9.91;0.01;-0.01;0.00;0.02;
-0.02;0.19;-9.86;-0.00;0.01;-0.00;0.14;
-0.21;0.27;-9.82;-0.01;-0.00;-0.00;0.02;
-0.07;0.15;-9.85;0.00;-0.01;0.00;0.02;
-0.08;0.32;-9.82;0.00;0.01;0.01;0.02;
-0.05;0.28;-9.90;-0.01;0.01;0.01;0.02;
-0.33;0.21;-9.94;-0.00;0.01;0.01;0.02;
-0.24;0.25;-10.10;0.00;-0.02;-0.00;0.14;
-0.08;0.26;-9.76;-0.00;-0.02;0.00;0.02;
-0.04;0.13;-9.81;-0.00;-0.02;0.01;0.02;
-0.10;0.30;-9.81;0.00;-0.00;0.00;0.02;
-0.09;0.30;-9.78;0.00;0.01;0.00;0.02;
-0.09;0.26;-9.78;0.00;-0.01;-0.00;0.02;
-0.14;0.28;-9.84;-0.01;0.01;-0.00;0.14;
-0.09;0.19;-9.74;0.00;0.01;0.01;0.02;
-0.05;0.27;-9.81;0.01;-0.01;0.00;0.02;
-0.16;0.36;-9.91;0.00;0.02;-0.00;0.02;
-0.17;0.23;-9.82;-0.00;0.01;0.00;0.02;
-0.19;0.17;-9.80;-0.00;-0.00;-0.01;0.02;
-0.05;0.23;-9.91;-0.01;0.02;0.00;0.14;
-0.07;0.37;-9.79;0.00;-0.01;0.00;0.02;
0.01;0.27;-9.81;-0.00;-0.00;0.01;0.02;
-0.10;0.33;-9.71;-0.00;0.01;-0.00;0.02;
-0.12;0.27;-9.92;-0.01;0.00;0.00;0.02;
-0.25;0.27;-9.93;-0.00;0.00;-0.00;0.14;
-0.18;0.28;-9.81;-0.00;0.01;0.01;0.02;
-0.08;0.43;-9.67;0.01;0.01;0.00;0.02;
-0.13;0.27;-9.80;0.00;0.00;0.01;0.02;
-0.29;0.28;-9.74;-0.00;-0.00;0.00;0.02;
-0.12;0.05;-9.88;0.00;-0.01;-0.00;0.02;
-0.10;0.21;-9.94;0.00;0.01;-0.00;0.14;
-0.27;0.25;-9.94;-0.00;0.01;-0.00;0.02;
-0.05;0.37;-9.80;-0.01;0.02;0.00;0.02;
-0.01;0.26;-9.98;0.00;-0.01;-0.00;0.02;
-0.19;0.15;-9.80;0.01;-0.02;-0.01;0.02;
-0.17;0.03;-9.77;0.00;-0.01;0.01;0.02;
-0.11;0.37;-9.75;-0.00;0.01;0.00;0.14;
0.05;0.16;-10.00;0.00;-0.01;0.00;0.02;
-0.13;0.22;-9.96;-0.01;0.00;0.01;0.02;
-0.11;0.04;-9.96;-0.01;-0.01;0.00;0.02;
-0.10;0.36;-9.96;0.00;-0.01;-0.00;0.02;
-0.01;0.12;-9.87;-0.00;0.01;0.00;0.02;
-0.14;0.31;-9.90;-0.00;0.00;-0.00;0.14;
-0.06;0.29;-9.83;0.00;0.01;-0.00;0.02;
-0.06;0.32;-9.86;0.00;0.01;0.00;0.02;
-0.13;0.34;-9.81;0.00;0.00;0.01;0.02;
-0.14;0.03;-9.87;-0.00;-0.01;0.00;0.02;
-0.09;0.09;-10.00;0.00;-0.00;0.01;0.14;
-0.28;0.47;-9.81;0.01;-0.01;-0.00;0.02;
-0.23;0.16;-9.88;-0.00;-0.00;0.00;0.02;
0.01;0.34;-9.90;-0.00;0.01;-0.00;0.02;
0.08;0.26;-9.80;-0.00;-0.00;-0.00;0.02;
-0.15;0.21;-9.84;0.00;0.00;0.01;0.02;
-0.09;0.33;-9.87;-0.00;0.00;-0.00;0.14;
-0.08;0.35;-9.63;0.01;0.00;0.00;0.02;
-0.07;0.26;-9.84;-0.00;0.01;0.00;0.02;
-0.18;0.32;-9.87;-0.00;0.00;-0.00;0.02;
-0.17;0.15;-9.79;0.00;-0.02;0.00;0.02;
-0.15;0.19;-9.94;0.00;-0.02;-0.01;0.02;
-0.13;0.30;-9.95;-0.00;-0.02;0.00;0.14;
-0.16;0.41;-9.70;0.00;-0.01;0.01;0.02;
-0.14;0.18;-9.82;0.00;0.01;0.00;0.02;
-0.11;0.19;-9.80;-0.00;0.02;0.00;0.02;
-0.10;0.18;-9.78;-0.00;0.02;0.01;0.02;
-0.18;0.42;-9.76;-0.00;-0.00;-0.01;0.02;
-0.08;0.30;-9.89;-0.00;0.00;0.00;0.14;
-0.08;0.29;-9.86;0.01;-0.02;-0.01;0.02;
-0.15;0.39;-9.81;0.00;-0.01;0.00;0.02;
-0.01;0.12;-9.79;0.00;-0.01;0.00;0.02;
-0.30;0.36;-9.84;-0.00;0.01;0.01;0.02;
-0.15;0.30;-9.84;0.00;0.02;0.00;0.14;
-0.15;0.32;-9.95;-0.00;0.02;-0.00;0.02;
-0.15;0.16;-9.82;-0.01;0.01;0.00;0.02;
-0.25;0.35;-9.80;-0.00;0.00;0.00;0.02;
-0.30;0.24;-9.81;0.00;0.00;0.00;0.02;
-0.03;0.38;-9.73;-0.00;0.01;0.00;0.02;
-0.16;0.27;-10.03;-0.00;0.00;0.01;0.14;
0.07;0.29;-9.96;-0.00;0.00;0.00;0.02;
-0.12;0.31;-9.86;-0.00;-0.01;0.00;0.02;
-0.15;0.28;-9.79;0.00;0.00;0.00;0.02;
-0.03;0.20;-9.94;0.01;-0.00;0.00;0.02;
-0.16;0.20;-10.02;-0.00;-0.01;-0.00;0.02;
0.01;0.26;-9.86;-0.01;0.01;0.00;0.14;
-0.18;0.24;-9.86;-0.00;0.01;0.00;0.02;
-0.04;0.39;-9.83;-0.00;0.02;-0.00;0.02;
-0.10;0.03;-9.97;-0.00;0.01;0.01;0.02;
-0.16;0.02;-9.93;-0.00;-0.01;0.00;0.02;
-0.05;0.27;-10.03;-0.01;0.01;-0.00;0.02;
-0.18;0.42;-9.87;-0.00;-0.00;0.00;0.14;
-0.04;0.27;-9.72;-0.00;0.00;0.01;0.02;
-0.06;0.28;-9.85;-0.00;0.00;-0.00;0.02;
-0.22;0.26;-9.83;0.00;-0.02;-0.00;0.02;
-0.12;0.45;-9.95;-0.00;0.01;0.01;0.02;
-0.20;0.14;-9.89;0.00;0.00;-0.00;0.14;
-0.09;0.21;-9.97;-0.00;0.01;0.00;0.02;
-0.11;0.23;-9.89;-0.00;0.01;0.00;0.02;
-0.15;0.26;-9.82;-0.00;0.01;-0.00;0.02;
0.06;0.34;-9.86;-0.00;0.00;0.00;0.02;
0.04;0.30;-9.79;-0.00;-0.02;0.00;0.02;
-0.04;0.33;-9.88;-0.00;0.01;0.01;0.14;
-0.15;0.38;-9.76;0.01;0.01;-0.00;0.02;
-0.07;0.54;-9.85;0.01;0.02;0.01;0.02;
-0.08;0.37;-9.73;-0.00;0.01;0.01;0.02;
-0.09;0.35;-9.85;0.00;-0.01;0.00;0.02;
0.01;0.34;-9.81;-0.00;-0.02;0.00;0.02;
-0.27;0.35;-9.81;0.00;-0.01;0.00;0.14;
-0.26;0.23;-9.89;-0.00;-0.00;0.00;0.02;
-0.10;0.33;-9.85;-0.01;0.01;0.00;0.02;
-0.15;0.39;-9.81;-0.01;0.01;0.01;0.02;
-0.03;0.31;-9.72;-0.00;0.01;0.00;0.02;
-0.13;0.29;-9.83;-0.00;-0.01;-0.00;0.02;
-0.17;0.34;-9.80;0.01;0.02;0.01;0.14;
-0.06;0.16;-10.01;-0.00;-0.00;0.01;0.02;
-0.17;0.32;-9.79;0.00;-0.00;-0.00;0.02;
-0.10;0.34;-9.76;0.00;-0.02;-0.00;0.02;
-0.03;0.24;-9.83;-0.01;0.00;0.00;0.02;
0.03;0.18;-9.94;-0.00;0.01;0.01;0.02;
-0.11;0.23;-9.74;-0.00;0.01;0.00;0.14;
-0.13;0.31;-9.97;0.00;0.00;0.00;0.02;
-0.20;0.27;-9.87;0.00;0.01;0.00;0.02;
-0.19;0.27;-9.86;-0.00;-0.00;0.00;0.02;
-0.14;0.12;-9.85;-0.01;0.01;-0.00;0.02;
-0.18;0.25;-9.70;0.00;-0.01;0.00;0.14;
-0.18;0.12;-9.72;0.00;-0.02;-0.00;0.02;
-0.15;0.32;-9.72;0.01;-0.02;0.00;0.02;
-0.25;0.22;-9.74;-0.00;-0.00;0.00;0.02;
-0.18;0.21;-9.79;-0.00;0.01;0.00;0.02;
-0.21;0.17;-9.85;-0.00;0.02;0.01;0.02;
-0.04;0.25;-9.83;-0.00;0.00;0.01;0.14;
-0.19;0.27;-9.93;-0.00;-0.03;0.00;0.02;
-0.23;0.40;-9.88;-0.00;-0.01;0.00;0.02;
-0.16;0.14;-9.88;-0.00;0.00;0.01;0.02;
-0.16;0.22;-9.67;0.00;0.01;0.00;0.02;
-0.14;0.29;-9.79;0.00;-0.00;0.00;0.02;
-0.17;0.41;-9.86;0.00;0.00;0.01;0.14;
-0.16;0.24;-9.67;-0.01;0.00;0.00;0.02;
-0.11;0.22;-9.92;0.00;-0.01;-0.01;0.02;
-0.10;0.28;-9.80;-0.00;-0.00;0.00;0.02;
-0.07;0.21;-9.76;-0.00;0.01;0.00;0.02;
-0.09;0.36;-9.71;-0.00;0.00;0.00;0.02;
-0.10;0.40;-9.73;0.01;-0.02;-0.00;0.14;
-0.10;0.22;-9.94;0.01;-0.01;-0.00;0.02;
-0.15;0.31;-9.85;-0.00;0.01;0.01;0.02;
-0.16;0.39;-9.98;0.00;0.02;-0.00;0.02;
-0.13;0.18;-9.95;0.00;0.01;0.00;0.02;
-0.15;0.24;-9.79;0.01;-0.00;0.00;0.02;
-0.17;0.29;-9.76;-0.01;0.01;0.00;0.14;
-0.06;0.10;-9.88;-0.00;0.01;0.01;0.02;
-0.17;0.17;-9.63;0.00;0.01;0.00;0.02;
-0.12;0.27;-9.71;0.01;-0.01;-0.00;0.02;
-0.18;0.25;-9.98;-0.01;0.00;0.00;0.02;
-0.16;0.22;-9.78;0.00;-0.00;0.01;0.14;
-0.32;0.16;-9.77;-0.00;0.01;0.01;0.02;
-0.32;0.27;-10.04;-0.01;0.00;0.00;0.02;
-0.18;0.24;-9.87;-0.00;-0.00;-0.01;0.02;
-0.19;0.18;-10.03;-0.00;-0.01;0.00;0.02;
-0.27;0.26;-9.87;-0.00;-0.00;-0.00;0.02;
-0.20;0.26;-9.77;0.01;0.01;-0.00;0.14;
-0.17;0.27;-10.05;0.00;0.01;-0.00;0.02;
-0.05;0.32;-9.86;0.00;-0.01;-0.00;0.02;
-0.31;0.15;-9.80;-0.00;-0.01;0.00;0.02;
-0.10;0.11;-9.88;-0.01;0.01;0.00;0.02;
-0.05;0.40;-9.78;0.01;-0.02;-0.00;0.14;
-0.06;0.26;-9.87;-0.00;-0.01;-0.00;0.02;
0.01;0.37;-10.01;0.00;0.00;-0.00;0.02;
-0.04;0.39;-9.84;0.00;0.00;-0.00;0.02;
-0.29;0.24;-9.85;-0.00;0.00;0.00;0.02;
-0.03;0.29;-9.95;0.00;-0.01;0.00;0.02;
-0.08;0.26;-9.77;0.00;-0.01;0.00;0.14;
-0.01;0.39;-9.84;-0.00;-0.01;0.00;0.02;
-0.19;0.35;-9.77;-0.00;0.00;0.00;0.02;
-0.17;0.26;-9.71;0.00;0.00;-0.00;0.02;
-0.10;0.13;-9.84;0.00;0.00;-0.00;0.02;
0.00;0.26;-9.76;0.01;-0.01;0.00;0.02;
-0.11;0.20;-9.81;0.01;-0.00;0.00;0.14;
-0.07;0.24;-9.88;-0.00;0.00;0.00;0.02;
-0.10;0.46;-9.86;-0.00;0.01;0.00;0.02;
-0.24;0.13;-9.78;-0.00;0.01;0.00;0.02;
-0.24;0.44;-9.90;0.00;-0.01;0.00;0.02;
-0.11;0.30;-9.91;0.00;-0.00;0.00;0.02;
-0.16;0.28;-9.96;0.00;-0.02;0.01;0.14;
-0.31;0.28;-9.87;0.00;-0.01;0.00;0.02;
-0.11;0.30;-9.83;-0.00;-0.02;0.00;0.02;
-0.09;0.26;-9.71;0.00;-0.00;0.00;0.02;
-0.16;0.32;-9.92;-0.01;0.02;0.01;0.02;
-0.13;0.28;-9.81;-0.00;0.01;0.00;0.02;
-0.04;0.09;-9.84;0.01;-0.01;0.00;0.14;
-0.17;0.29;-9.85;0.01;-0.00;0.00;0.02;
-0.20;0.25;-10.09;-0.00;-0.00;0.00;0.02;
-0.11;0.35;-9.79;-0.00;0.00;-0.00;0.02;
-0.20;0.33;-9.80;0.00;0.01;-0.00;0.02;
-0.02;0.13;-9.98;-0.00;0.01;0.00;0.14;
-0.18;0.23;-9.79;-0.00;0.00;-0.00;0.02;
-0.05;0.35;-9.82;0.00;-0.01;-0.01;0.02;
-0.36;0.33;-9.79;-0.00;0.01;-0.00;0.02;
-0.18;0.31;-9.75;-0.00;0.00;0.01;0.02;
-0.05;0.43;-9.82;0.00;-0.00;0.00;0.02;
-0.11;0.33;-9.78;0.00;0.01;0.00;0.14;
-0.04;0.53;-9.92;0.01;-0.01;-0.00;0.02;
