0.02179;0.00207;1.47625;0.03813;-0.00166;-0.02420;0.02100
0.03636;0.01822;1.10647;0.03816;-0.00143;-0.02421;0.02100
0.04057;-0.00246;1.63142;0.03824;-0.00123;-0.02424;0.02100
0.01202;-0.03226;2.78517;0.03838;-0.00101;-0.02432;0.02100
0.02517;-0.02175;2.28341;0.03839;-0.00089;-0.02444;0.02100
0.02786;0.00264;1.47639;0.03858;-0.00101;-0.02439;0.02100
0.03273;-0.00914;1.84294;0.03869;-0.00114;-0.02448;0.02100
0.02043;-0.01343;2.15242;0.03864;-0.00093;-0.02450;0.02100
0.02490;-0.00896;1.91627;0.03873;-0.00102;-0.02463;0.02100
0.02482;0.02432;0.79558;0.03880;-0.00098;-0.02472;0.02100
0.04863;-0.00099;1.59120;0.03892;-0.00082;-0.02474;0.02100
0.03206;-0.01570;2.02590;0.03900;-0.00058;-0.02468;0.02100
0.02705;-0.01097;1.95595;0.03919;-0.00035;-0.02476;0.02100
0.05361;0.00810;1.42101;0.03949;-0.00018;-0.02489;0.02100
0.03414;-0.01865;2.07053;0.03960;-0.00004;-0.02484;0.02100
0.03568;0.00167;1.52396;0.03978;-0.00012;-0.02499;0.02100
0.03178;0.00137;1.52785;0.03981;-0.00009;-0.02497;0.02100
0.03569;-0.01586;1.98886;0.03992;-0.00006;-0.02504;0.02100
0.01817;-0.01538;2.27321;0.03995;-0.00016;-0.02506;0.02100
0.03669;-0.00781;1.78040;0.04009;-0.00031;-0.02512;0.02100
0.05338;-0.00394;1.64443;0.04014;-0.00055;-0.02527;0.02100
0.04017;-0.00925;1.79703;0.04014;-0.00050;-0.02528;0.02100
0.01313;-0.01677;2.47745;0.04013;-0.00006;-0.02531;0.02100
0.04007;-0.00776;1.76193;0.04034;-0.00030;-0.02546;0.02100
0.02967;-0.02028;2.17025;0.04050;-0.00059;-0.02569;0.02100
0.01572;-0.02666;2.60875;0.04064;-0.00099;-0.02585;0.02100
0.01208;-0.00562;2.00655;0.04073;-0.00111;-0.02585;0.02100
0.01796;-0.02342;2.48729;0.04094;-0.00132;-0.02586;0.02100
0.04003;-0.02877;2.19378;0.04095;-0.00133;-0.02578;0.02100
0.04342;-0.02066;2.01471;0.04103;-0.00112;-0.02585;0.02100
0.00947;-0.02082;2.71451;0.04113;-0.00126;-0.02596;0.02100
0.04208;-0.00399;1.66519;0.04126;-0.00105;-0.02613;0.02100
0.02918;0.01530;1.08812;0.04118;-0.00080;-0.02625;0.02100
0.02424;-0.02145;2.29521;0.04130;-0.00111;-0.02643;0.02100
-0.00921;-0.00482;-2.05281;0.04144;-0.00131;-0.02656;0.02100
0.03383;0.01074;1.26343;0.04156;-0.00168;-0.02664;0.02100
0.03377;-0.02205;2.14914;0.04165;-0.00159;-0.02677;0.02100
0.03480;0.00948;1.30500;0.04166;-0.00173;-0.02688;0.02100
0.01273;0.00566;1.15257;0.04181;-0.00165;-0.02689;0.02100
0.01395;-0.04022;2.80798;0.04180;-0.00141;-0.02689;0.02100
0.01589;-0.04194;2.77958;0.04174;-0.00128;-0.02688;0.02100
0.01873;-0.00536;1.84954;0.04172;-0.00144;-0.02699;0.02100
0.06334;-0.01767;1.84250;0.04178;-0.00187;-0.02726;0.02100
0.02098;-0.02155;2.36961;0.04190;-0.00200;-0.02740;0.02100
0.03381;-0.01254;1.92574;0.04192;-0.00231;-0.02752;0.02100
0.02456;-0.00847;1.90301;0.04197;-0.00233;-0.02764;0.02100
0.04112;-0.02997;2.20048;0.04206;-0.00221;-0.02765;0.02100
0.01375;-0.00481;1.90747;0.04217;-0.00219;-0.02771;0.02100
0.02896;0.00361;1.44697;0.04224;-0.00250;-0.02784;0.02100
0.03577;-0.02835;2.24084;0.04228;-0.00253;-0.02806;0.02100
0.02734;-0.01187;1.98034;0.04250;-0.00212;-0.02809;0.02100
0.03475;-0.01226;1.90972;0.04259;-0.00210;-0.02818;0.02100
0.03998;-0.01840;2.00204;0.04264;-0.00196;-0.02833;0.02100
0.03377;0.00194;1.51335;0.04257;-0.00191;-0.02829;0.02100
0.02320;-0.01010;1.98122;0.04268;-0.00221;-0.02817;0.02100
0.04153;-0.01923;2.00426;0.04265;-0.00234;-0.02827;0.02100
0.04732;-0.03696;2.23372;0.04265;-0.00216;-0.02847;0.02100
0.03537;0.00671;1.38345;0.04275;-0.00187;-0.02851;0.02100
0.03708;0.01405;1.20875;0.04289;-0.00154;-0.02839;0.02100
0.01765;0.02024;0.71701;0.04294;-0.00126;-0.02839;0.02100
0.01770;-0.01839;2.37539;0.04305;-0.00117;-0.02852;0.02100
0.01720;-0.01556;2.30624;0.04308;-0.00104;-0.02863;0.02100
0.03297;-0.01740;2.05634;0.04306;-0.00130;-0.02876;0.02100
0.01820;-0.01467;2.24920;0.04315;-0.00124;-0.02891;0.02100
0.02534;-0.02228;2.29185;0.04318;-0.00125;-0.02899;0.02100
0.02812;-0.00561;1.76777;0.04323;-0.00099;-0.02923;0.02100
0.03210;-0.00769;1.80597;0.04328;-0.00056;-0.02919;0.02100
0.02695;-0.00383;1.71204;0.04333;-0.00018;-0.02928;0.02100
0.02595;-0.01254;2.02096;0.04335;0.00028;-0.02949;0.02100
0.05097;-0.01778;1.90631;0.04354;0.00043;-0.02950;0.02100
0.03444;-0.02920;2.27396;0.04380;0.00042;-0.02952;0.02100
0.05071;-0.00113;1.59296;0.04407;-0.00003;-0.02961;0.02100
0.01658;0.00354;1.36047;0.04415;-0.00058;-0.02969;0.02100
0.01816;-0.03086;2.60987;0.04411;-0.00040;-0.02975;0.02100
0.02522;-0.00191;1.64645;0.04424;-0.00047;-0.02992;0.02100
0.03045;-0.01560;2.04407;0.04439;-0.00081;-0.02999;0.02100
0.01369;-0.00125;1.66146;0.04453;-0.00097;-0.02996;0.02100
0.04679;-0.00638;1.70626;0.04463;-0.00084;-0.03000;0.02100
0.03625;-0.02127;2.10140;0.04469;-0.00118;-0.03008;0.02100
0.03042;-0.02117;2.17878;0.04479;-0.00128;-0.03021;0.02100
0.04514;-0.00354;1.64907;0.04495;-0.00134;-0.03037;0.02100
0.02684;-0.03342;2.46506;0.04496;-0.00128;-0.03057;0.02100
0.04412;-0.02689;2.11803;0.04512;-0.00128;-0.03065;0.02100
0.03139;-0.02081;2.15611;0.04518;-0.00165;-0.03071;0.02100
0.04474;-0.03755;2.26894;0.04539;-0.00210;-0.03074;0.02100
0.02732;-0.02508;2.31345;0.04559;-0.00262;-0.03089;0.02100
0.02101;-0.01203;2.09088;0.04567;-0.00270;-0.03102;0.02100
0.02824;0.00935;1.25098;0.04579;-0.00266;-0.03109;0.02100
0.03267;-0.00475;1.71507;0.04578;-0.00239;-0.03112;0.02100
0.01877;-0.01292;2.17378;0.04596;-0.00242;-0.03115;0.02100
0.02747;-0.01766;2.14202;0.04606;-0.00250;-0.03127;0.02100
0.01381;-0.00267;1.76212;0.04625;-0.00302;-0.03141;0.02100
0.02195;-0.00841;1.93685;0.04626;-0.00313;-0.03155;0.02100
0.03208;-0.00094;1.60014;0.04631;-0.00303;-0.03163;0.02100
0.02217;-0.03011;2.50698;0.04639;-0.00265;-0.03157;0.02100
0.02293;-0.01001;1.98221;0.04649;-0.00241;-0.03163;0.02100
0.03422;-0.01909;2.07958;0.04650;-0.00264;-0.03190;0.02100
0.02901;-0.01435;2.03019;0.04668;-0.00272;-0.03211;0.02100
0.01708;0.01178;0.96713;0.04679;-0.00273;-0.03222;0.02100
0.01390;-0.02219;2.58198;0.04692;-0.00315;-0.03246;0.02100
0.02852;-0.01517;2.05940;0.04703;-0.00320;-0.03273;0.02100
0.03394;-0.01883;2.07712;0.04712;-0.00321;-0.03268;0.02100
0.00912;-0.02748;2.82117;0.04727;-0.00358;-0.03280;0.02100
0.04264;-0.01694;1.94878;0.04745;-0.00402;-0.03305;0.02100
0.00691;0.00189;1.30305;0.04777;-0.00442;-0.03334;0.02100
0.00807;-0.02854;2.86612;0.04799;-0.00480;-0.03348;0.02100
0.03074;-0.01801;2.10060;0.04791;-0.00482;-0.03350;0.02100
0.01803;-0.01730;2.33544;0.04801;-0.00442;-0.03356;0.02100
0.02351;-0.02425;2.37166;0.04817;-0.00408;-0.03356;0.02100
0.03412;-0.00674;1.76580;0.04826;-0.00412;-0.03357;0.02100
0.03226;-0.02423;2.21491;0.04838;-0.00388;-0.03345;0.02100
0.03549;0.00506;1.42914;0.04850;-0.00369;-0.03346;0.02100
0.00477;-0.01903;2.89586;0.04866;-0.00354;-0.03361;0.02100
0.02900;0.00175;1.51039;0.04879;-0.00369;-0.03371;0.02100
0.02855;-0.03229;2.41767;0.04921;-0.00407;-0.03390;0.02100
0.04251;-0.01306;1.86859;0.04945;-0.00394;-0.03409;0.02100
0.02834;-0.00607;1.78189;0.04950;-0.00385;-0.03423;0.02100
0.02503;-0.02941;2.43643;0.04954;-0.00369;-0.03426;0.02100
0.02120;-0.03657;2.61633;0.04986;-0.00364;-0.03433;0.02100
0.03427;-0.02464;2.19396;0.05003;-0.00352;-0.03445;0.02100
0.04291;-0.01662;1.94009;0.05020;-0.00322;-0.03446;0.02100
0.01568;-0.00793;2.03910;0.05022;-0.00355;-0.03453;0.02100
0.03134;-0.02696;2.28116;0.05033;-0.00347;-0.03470;0.02100
0.01914;-0.02492;2.48684;0.05030;-0.00341;-0.03480;0.02100
0.02453;-0.03417;2.51908;0.05039;-0.00361;-0.03503;0.02100
0.04420;0.00067;1.55558;0.05040;-0.00357;-0.03516;0.02100
0.00475;-0.00768;2.58813;0.05057;-0.00378;-0.03526;0.02100
0.03459;-0.03538;2.36749;0.05068;-0.00423;-0.03527;0.02100
0.01024;-0.02959;2.80856;0.05084;-0.00468;-0.03552;0.02100
0.02256;-0.02269;2.35896;0.05100;-0.00459;-0.03565;0.02100
0.03808;0.00218;1.51376;0.05110;-0.00433;-0.03582;0.02100
0.02932;0.00955;1.25608;0.05118;-0.00450;-0.03590;0.02100
0.02809;0.00098;1.53595;0.05110;-0.00445;-0.03593;0.02100
0.03369;-0.01935;2.09191;0.05105;-0.00424;-0.03610;0.02100
0.01946;0.00413;1.36187;0.05108;-0.00414;-0.03620;0.02100
0.03412;-0.01233;1.91751;0.05121;-0.00428;-0.03626;0.02100
0.03535;-0.02394;2.16594;0.05135;-0.00415;-0.03632;0.02100
0.03258;-0.02164;2.15706;0.05144;-0.00414;-0.03632;0.02100
0.02797;-0.01591;2.08783;0.05158;-0.00449;-0.03642;0.02100
0.01776;-0.01159;2.14912;0.05164;-0.00484;-0.03669;0.02100
0.02630;-0.01368;2.05047;0.05173;-0.00503;-0.03677;0.02100
0.01684;0.00576;1.24117;0.05183;-0.00511;-0.03682;0.02100
0.00283;-0.04658;3.08094;0.05184;-0.00502;-0.03688;0.02100
0.02662;-0.02119;2.24301;0.05204;-0.00553;-0.03703;0.02100
0.03808;-0.02194;2.09346;0.05204;-0.00566;-0.03702;0.02100
0.02623;0.00214;1.48958;0.05216;-0.00542;-0.03680;0.02100
0.02166;0.00241;1.45983;0.05227;-0.00532;-0.03667;0.02100
0.04338;-0.01248;1.85078;0.05245;-0.00506;-0.03667;0.02100
0.04544;0.01536;1.24503;0.05262;-0.00474;-0.03673;0.02100
0.02352;0.00504;1.35988;0.05278;-0.00437;-0.03670;0.02100
0.02317;0.00147;1.50756;0.05284;-0.00406;-0.03669;0.02100
0.01441;-0.02550;2.62738;0.05302;-0.00393;-0.03674;0.02100
0.03171;0.00930;1.28559;0.05308;-0.00431;-0.03694;0.02100
0.02316;-0.01823;2.23760;0.05310;-0.00430;-0.03705;0.02100
0.00868;-0.00160;1.75315;0.05312;-0.00411;-0.03723;0.02100
0.01921;-0.01483;2.22822;0.05326;-0.00386;-0.03715;0.02100
0.03988;-0.02127;2.06059;0.05336;-0.00362;-0.03714;0.02100
0.04301;-0.01192;1.84109;0.05351;-0.00386;-0.03724;0.02100
0.03672;0.02243;1.02252;0.05357;-0.00387;-0.03738;0.02100
0.00702;-0.00868;2.46168;0.05358;-0.00372;-0.03733;0.02100
0.02863;-0.00612;1.78145;0.05364;-0.00390;-0.03734;0.02100
0.02026;-0.00174;1.65648;0.05361;-0.00402;-0.03745;0.02100
0.02488;-0.02337;2.32476;0.05383;-0.00421;-0.03738;0.02100
0.02895;0.00813;1.29717;0.05415;-0.00473;-0.03745;0.02100
0.00331;-0.00269;2.25451;0.05423;-0.00485;-0.03752;0.02100
0.00586;0.01530;0.36552;0.05430;-0.00451;-0.03755;0.02100
0.01515;-0.00723;2.01632;0.05444;-0.00423;-0.03758;0.02100
0.02686;-0.01728;2.14236;0.05455;-0.00381;-0.03767;0.02100
0.01944;-0.01208;2.12677;0.05459;-0.00345;-0.03775;0.02100
0.03446;-0.01086;1.87591;0.05463;-0.00322;-0.03777;0.02100
0.02177;-0.01032;2.01342;0.05482;-0.00297;-0.03774;0.02100
0.03605;0.00672;1.38670;0.05496;-0.00310;-0.03774;0.02100
0.03848;-0.01098;1.84868;0.05500;-0.00348;-0.03771;0.02100
0.03312;-0.01908;2.09342;0.05503;-0.00355;-0.03773;0.02100
0.04556;0.00869;1.38251;0.05503;-0.00333;-0.03768;0.02100
0.02002;0.01414;0.95589;0.05508;-0.00351;-0.03761;0.02100
0.01843;-0.02721;2.54628;0.05507;-0.00365;-0.03765;0.02100
0.04305;0.01661;1.20263;0.05513;-0.00382;-0.03781;0.02100
0.02487;-0.00906;1.92017;0.05535;-0.00381;-0.03777;0.02100
0.02906;0.00649;1.35098;0.05530;-0.00351;-0.03771;0.02100
0.05456;-0.05512;2.36137;0.05531;-0.00316;-0.03768;0.02100
0.02481;-0.04309;2.61946;0.05538;-0.00286;-0.03768;0.02100
0.03157;-0.00264;1.65426;0.05529;-0.00309;-0.03785;0.02100
0.00156;0.00406;0.36717;0.05527;-0.00321;-0.03791;0.02100
0.02746;-0.03676;2.50024;0.05543;-0.00375;-0.03804;0.02100
-0.00073;-0.00275;-2.88099;0.05561;-0.00401;-0.03813;0.02100
0.01934;-0.01432;2.20812;0.05580;-0.00416;-0.03817;0.02100
0.02901;-0.01154;1.94947;0.05598;-0.00466;-0.03830;0.02100
0.02948;-0.01523;2.04747;0.05612;-0.00503;-0.03830;0.02100
0.00285;-0.02972;3.04597;0.05624;-0.00507;-0.03842;0.02100
0.01928;-0.01228;2.13773;0.05631;-0.00501;-0.03839;0.02100
0.03143;0.00253;1.49042;0.05657;-0.00471;-0.03835;0.02100
0.01922;-0.00095;1.61994;0.05675;-0.00431;-0.03841;0.02100
0.04443;0.00533;1.45159;0.05690;-0.00392;-0.03842;0.02100
0.03187;-0.02743;2.28136;0.05703;-0.00369;-0.03839;0.02100
0.04281;-0.02016;2.01078;0.05720;-0.00369;-0.03854;0.02100
0.04876;0.00600;1.44845;0.05744;-0.00379;-0.03867;0.02100
0.02795;-0.02883;2.37161;0.05766;-0.00369;-0.03867;0.02100
0.03949;-0.01422;1.91641;0.05775;-0.00353;-0.03884;0.02100
0.02127;-0.01788;2.26980;0.05782;-0.00384;-0.03908;0.02100
0.02600;-0.02107;2.25194;0.05785;-0.00380;-0.03891;0.02100
0.05547;-0.00075;1.58422;0.05804;-0.00401;-0.03881;0.02100
0.03563;0.00044;1.55854;0.05810;-0.00412;-0.03890;0.02100
0.04263;0.00117;1.54343;0.05809;-0.00396;-0.03914;0.02100
0.02544;0.00207;1.48969;0.05810;-0.00361;-0.03915;0.02100
0.01813;-0.00580;1.88025;0.05821;-0.00384;-0.03913;0.02100
0.04036;0.00968;1.33548;0.05834;-0.00421;-0.03914;0.02100
0.01141;-0.00486;1.97371;0.05863;-0.00467;-0.03922;0.02100
0.03316;-0.00788;1.80395;0.05868;-0.00457;-0.03940;0.02100
0.04104;0.00625;1.41988;0.05879;-0.00448;-0.03934;0.02100
0.03660;-0.02777;2.21968;0.05901;-0.00435;-0.03938;0.02100
0.03736;-0.02641;2.18612;0.05895;-0.00433;-0.03942;0.02100
0.02109;-0.00267;1.69697;0.05904;-0.00465;-0.03960;0.02100
0.03798;-0.01599;1.96902;0.05905;-0.00483;-0.03979;0.02100
0.04290;-0.00348;1.65166;0.05922;-0.00460;-0.03996;0.02100
0.02408;0.00069;1.54223;0.05944;-0.00505;-0.04012;0.02100
0.00164;-0.01840;3.05248;0.05945;-0.00529;-0.04031;0.02100
0.03781;-0.00911;1.80716;0.05953;-0.00517;-0.04032;0.02100
0.03261;0.00844;1.31763;0.05959;-0.00496;-0.04034;0.02100
0.01420;-0.01023;2.19516;0.05968;-0.00468;-0.04019;0.02100
0.02699;-0.01225;1.99673;0.05974;-0.00501;-0.04021;0.02100
0.01871;-0.01914;2.36758;0.05978;-0.00519;-0.04044;0.02100
0.01907;-0.00872;1.99988;0.05988;-0.00546;-0.04059;0.02100
0.03018;-0.01537;2.04178;0.05997;-0.00537;-0.04076;0.02100
0.02411;-0.01949;2.25045;0.06000;-0.00532;-0.04085;0.02100
0.03951;-0.01989;2.03697;0.06013;-0.00560;-0.04081;0.02100
0.03758;-0.03549;2.32758;0.06033;-0.00594;-0.04094;0.02100
0.03907;-0.01169;1.86137;0.06051;-0.00596;-0.04108;0.02100
0.03514;-0.00213;1.63122;0.06072;-0.00595;-0.04101;0.02100
0.02684;-0.02053;2.22356;0.06075;-0.00635;-0.04094;0.02100
0.03868;-0.00947;1.81081;0.06079;-0.00660;-0.04095;0.02100
0.04098;-0.02608;2.13743;0.06076;-0.00644;-0.04085;0.02100
0.04306;-0.02341;2.06855;0.06080;-0.00673;-0.04098;0.02100
0.03303;-0.01991;2.11315;0.06087;-0.00704;-0.04117;0.02100
0.01931;-0.00679;1.90875;0.06104;-0.00726;-0.04140;0.02100
0.03264;-0.01626;2.03294;0.06116;-0.00769;-0.04154;0.02100
0.03320;-0.01739;2.05317;0.06125;-0.00783;-0.04164;0.02100
0.02269;0.00093;1.52995;0.06151;-0.00819;-0.04180;0.02100
0.03311;-0.01909;2.09359;0.06153;-0.00793;-0.04192;0.02100
0.02603;-0.01339;2.04581;0.06157;-0.00810;-0.04213;0.02100
0.02349;-0.00827;1.90912;0.06160;-0.00808;-0.04241;0.02100
0.02848;-0.00453;1.72852;0.06161;-0.00768;-0.04246;0.02100
0.02876;-0.03235;2.41507;0.06177;-0.00782;-0.04252;0.02100
0.03193;-0.01042;1.88624;0.06194;-0.00785;-0.04265;0.02100
0.04931;-0.02580;2.05264;0.06207;-0.00753;-0.04273;0.02100
0.01393;0.00643;1.13839;0.06223;-0.00712;-0.04288;0.02100
0.02624;-0.00550;1.77723;0.06228;-0.00697;-0.04298;0.02100
0.01471;0.00174;1.45320;0.06249;-0.00714;-0.04312;0.02100
0.01976;-0.00176;1.65945;0.06261;-0.00763;-0.04331;0.02100
0.05333;-0.01056;1.76616;0.06282;-0.00782;-0.04348;0.02100
0.03305;-0.00531;1.72996;0.06312;-0.00827;-0.04373;0.02100
0.03664;0.01621;1.15447;0.06328;-0.00822;-0.04386;0.02100
0.04442;-0.01574;1.91126;0.06332;-0.00793;-0.04391;0.02100
0.02728;0.01991;0.94035;0.06357;-0.00772;-0.04378;0.02100
0.02765;0.00673;1.33213;0.06376;-0.00749;-0.04375;0.02100
0.03185;-0.01295;1.95699;0.06390;-0.00779;-0.04394;0.02100
0.01946;-0.00914;2.00987;0.06403;-0.00811;-0.04431;0.02100
0.03176;0.00220;1.50174;0.06405;-0.00838;-0.04444;0.02100
0.02884;-0.00199;1.63965;0.06414;-0.00861;-0.04448;0.02100
0.01462;-0.01089;2.21088;0.06427;-0.00839;-0.04461;0.02100
0.02841;-0.01010;1.91233;0.06426;-0.00821;-0.04464;0.02100
0.02123;0.00125;1.51221;0.06443;-0.00850;-0.04475;0.02100
0.03363;0.01817;1.07555;0.06470;-0.00894;-0.04500;0.02100
0.04205;-0.01481;1.90924;0.06498;-0.00953;-0.04519;0.02100
0.04783;-0.01099;1.79646;0.06506;-0.01017;-0.04527;0.02100
0.01342;-0.00741;2.07557;0.06523;-0.01047;-0.04550;0.02100
0.04703;-0.01654;1.90886;0.06535;-0.01072;-0.04566;0.02100
0.02810;0.02333;0.87777;0.06546;-0.01081;-0.04580;0.02100
0.00471;0.01079;0.41181;0.06565;-0.01106;-0.04594;0.02100
0.04447;-0.02943;2.15533;0.06592;-0.01139;-0.04619;0.02100
0.00062;-0.01068;3.08352;0.06619;-0.01180;-0.04642;0.02100
0.01414;0.00122;1.48443;0.06642;-0.01238;-0.04655;0.02100
0.03783;-0.02631;2.17836;0.06669;-0.01286;-0.04657;0.02100
0.03982;-0.03824;2.33588;0.06673;-0.01321;-0.04676;0.02100
0.01597;0.01421;0.84368;0.06685;-0.01310;-0.04685;0.02100
0.01586;-0.01039;2.15080;0.06695;-0.01280;-0.04683;0.02100
0.00578;0.02057;0.27400;0.06692;-0.01245;-0.04678;0.02100
0.00585;-0.01675;2.80557;0.06696;-0.01225;-0.04675;0.02100
0.03404;-0.01938;2.08820;0.06705;-0.01210;-0.04684;0.02100
0.03000;-0.01821;2.11612;0.06710;-0.01201;-0.04697;0.02100
0.03192;-0.00681;1.78083;0.06730;-0.01168;-0.04708;0.02100
0.02573;-0.00588;1.79551;0.06750;-0.01161;-0.04715;0.02100
0.01013;-0.00644;2.13753;0.06770;-0.01189;-0.04738;0.02100
0.04027;-0.03356;2.26553;0.06787;-0.01224;-0.04751;0.02100
0.03919;-0.02571;2.15118;0.06799;-0.01251;-0.04752;0.02100
0.03048;-0.02714;2.29842;0.06824;-0.01292;-0.04781;0.02100
0.03675;-0.03169;2.28232;0.06833;-0.01306;-0.04794;0.02100
0.03651;-0.01887;2.04782;0.06865;-0.01323;-0.04796;0.02100
0.03806;-0.00758;1.76727;0.06867;-0.01333;-0.04801;0.02100
0.01984;0.00128;1.50647;0.06871;-0.01306;-0.04799;0.02100
-0.01220;0.02741;-0.41885;0.06870;-0.01272;-0.04789;0.02100
-0.00177;0.03699;-0.04766;0.06876;-0.01257;-0.04797;0.02100
0.02575;0.00614;1.33662;0.06893;-0.01307;-0.04808;0.02100
0.00730;-0.00509;2.17983;0.06906;-0.01367;-0.04824;0.02100
0.01301;-0.01220;2.32426;0.06897;-0.01378;-0.04842;0.02100
0.02637;-0.03466;2.49122;0.06895;-0.01388;-0.04837;0.02100
0.00649;-0.01072;2.59698;0.06900;-0.01390;-0.04832;0.02100
0.03285;-0.01888;2.09220;0.06902;-0.01368;-0.04848;0.02100
0.01783;0.01496;0.87263;0.06917;-0.01354;-0.04873;0.02100
0.03765;-0.02333;2.12538;0.06942;-0.01325;-0.04896;0.02100
0.02786;-0.01899;2.16908;0.06955;-0.01283;-0.04885;0.02100
0.01300;-0.02958;2.72773;0.06975;-0.01281;-0.04897;0.02100
0.00822;-0.02033;2.75742;0.07004;-0.01279;-0.04899;0.02100
0.03507;-0.00116;1.60389;0.07018;-0.01258;-0.04905;0.02100
0.03487;-0.01434;1.96088;0.07027;-0.01262;-0.04925;0.02100
0.03409;0.00189;1.51550;0.07032;-0.01276;-0.04927;0.02100
0.03166;0.00031;1.56114;0.07034;-0.01317;-0.04934;0.02100
0.03477;-0.00369;1.67643;0.07056;-0.01338;-0.04947;0.02100
0.02803;0.01794;1.00154;0.07079;-0.01372;-0.04958;0.02100
0.02950;-0.00512;1.74272;0.07092;-0.01377;-0.04974;0.02100
0.03588;-0.01350;1.93068;0.07102;-0.01352;-0.04966;0.02100
0.03051;-0.03624;2.44186;0.07131;-0.01391;-0.04975;0.02100
0.01614;0.01830;0.72264;0.07142;-0.01427;-0.04988;0.02100
-0.00323;0.03364;-0.09572;0.07153;-0.01414;-0.04996;0.02100
0.00463;-0.00664;2.53272;0.07160;-0.01383;-0.04990;0.02100
0.01999;0.01217;1.02401;0.07179;-0.01409;-0.04987;0.02100
0.03079;0.00220;1.49935;0.07212;-0.01438;-0.05006;0.02100
0.02038;-0.00399;1.76413;0.07232;-0.01425;-0.05008;0.02100
0.03773;-0.01856;2.02782;0.07260;-0.01407;-0.05013;0.02100
0.02857;-0.00120;1.61290;0.07282;-0.01419;-0.05025;0.02100
0.03483;-0.02473;2.18814;0.07297;-0.01426;-0.05031;0.02100
